time,mnvel,errvel,tel,svalue
2453502.48444891,-11790.0296428425,0.4721161417075,HARPS-B,nodata
2453503.49320438,-11790.7816563296,0.4545425472034,HARPS-B,nodata
2453504.48142966,-11792.7064168753,0.8145538453626999,HARPS-B,nodata
2453506.53390363,-11792.083902852,1.1286429531883,HARPS-B,nodata
2453509.48219543,-11790.1844969198,0.6327520787054001,HARPS-B,nodata
2454962.49771596,-11793.7263112374,0.3134689629776,HARPS-B,nodata
2454962.54166999,-11794.2922298752,0.3350190568042,HARPS-B,nodata
2455983.71809769,-11795.0956078393,0.6397556941253,HARPS-B,nodata
2455984.72515631,-11793.2289873904,0.6698382233561,HARPS-B,nodata
2455985.71668148,-11793.1495377551,0.610959061296,HARPS-B,nodata
2455986.72768347,-11792.4584417991,0.7334315106311999,HARPS-B,nodata
2456047.51775278,-11791.579535614,0.8742096431319,HARPS-B,nodata
2456048.48328311,-11789.2472782991,0.7748708796228,HARPS-B,nodata
2456298.78210545,-11801.0178240451,0.7760727498129,HARPS-B,nodata
2456299.83973849,-11803.0657688717,0.7400817129284,HARPS-B,nodata
2456301.75001324,-11799.587693184,0.8044778011641,HARPS-B,nodata
2456376.67319657,-11800.548537251,0.8285983776786,HARPS-B,nodata
2456378.62806138,-11802.1409686452,0.8035096932707,HARPS-B,nodata
2456379.60023222,-11802.2758739558,1.0199040345922,HARPS-B,nodata
2456380.595803,-11801.4771208745,0.6429230064061,HARPS-B,nodata
2456637.84751601,-11793.5993490087,0.7045070410424,HARPS-B,nodata
2456639.84634983,-11793.3440922606,0.8373415228513,HARPS-B,nodata
2456640.84188179,-11793.9945006289,0.6736805427259,HARPS-B,nodata
2456641.8418112,-11791.0296410355,0.7743717467159,HARPS-B,nodata
2456643.84703756,-11790.5542344583,0.7507881975354,HARPS-B,nodata
2456708.71030688,-11790.286686125,0.7440741019319,HARPS-B,nodata
2456709.73301092,-11792.8175087113,0.7564460475912,HARPS-B,nodata
2456710.7177745,-11791.106531522,0.7326627792251,HARPS-B,nodata
2456711.71519812,-11791.069314554,0.6980329237259001,HARPS-B,nodata
2457025.78017364,-11792.0283351175,0.5788908739672001,HARPS-B,nodata
2457026.78943004,-11792.033344547,0.7283826098783,HARPS-B,nodata
2457507.51812102,-11786.132815705945,0.5466460058912691,HARPS-A,nodata
2457763.83458124,-11794.904399366445,0.5297205067676691,HARPS-A,nodata
2457807.69516332,-11794.382230518046,0.9975594129141693,HARPS-A,nodata
2457808.68130062,-11795.261224011745,0.6700496871399692,HARPS-A,nodata
2457809.66395263,-11795.165647380045,0.6960716406378692,HARPS-A,nodata
2458143.75445902,-11796.983392679846,0.5843036429777692,HARPS-A,nodata
2458625.53359876,-11796.647373982243,0.9544344110290691,HARPS-A,nodata
