time,mnvel,errvel,tel,svalue
2455847.53601666,-15533.3281045842,1.6249820180529,HARPS-B,nodata
2455850.51524666,-15545.1391626184,0.8901103795956,HARPS-B,nodata
2455851.51803345,-15547.1197879939,0.7064850966931999,HARPS-B,nodata
2455852.50451389,-15549.4001504203,1.0918592178076,HARPS-B,nodata
2456042.79268905,-15545.0190789277,1.1604799858836,HARPS-B,nodata
2456043.87790187,-15545.4321748743,1.1377052007145,HARPS-B,nodata
2456045.88759564,-15534.0294823822,1.3902547132174,HARPS-B,nodata
2456046.93914668,-15539.1864392232,0.9700488922602,HARPS-B,nodata
2456048.94229714,-15540.7485596871,0.9213802176242,HARPS-B,nodata
2456162.59153955,-15537.3965686431,2.3073803645891,HARPS-B,nodata
2456164.65115006,-15541.8361025823,1.7517986821547,HARPS-B,nodata
2456165.6325482,-15538.041480185,0.9468905947805,HARPS-B,nodata
2456378.90697654,-15556.1803286921,0.8153663392662,HARPS-B,nodata
2456484.74372544,-15552.9985630134,1.6453839184061,HARPS-B,nodata
2456485.72382431,-15550.4095077379,0.8534059869839,HARPS-B,nodata
2456486.70210473,-15547.781958893,0.7611117197018,HARPS-B,nodata
2456487.70588128,-15546.8108732736,0.7479635395662,HARPS-B,nodata
2456488.7268206,-15545.8126030945,0.9314605199619,HARPS-B,nodata
2456489.69407854,-15540.3774707989,0.966786091231,HARPS-B,nodata
2456490.70037404,-15545.5504278981,0.8591829552554,HARPS-B,nodata
2456557.58996114,-15542.3501801948,2.1603315296936,HARPS-B,nodata
2456558.57181485,-15545.466348560502,0.8767921931415,HARPS-B,nodata
2456559.5826936,-15542.4534058646,1.0718574504008,HARPS-B,nodata
2456560.57826072,-15544.7132110092,0.8001226861099,HARPS-B,nodata
2456850.71382454,-15549.8364558362,1.379718243121,HARPS-B,nodata
2456851.72480187,-15546.8379934989,1.0457669689991,HARPS-B,nodata
2456852.72968987,-15547.2099061395,1.1538081933363,HARPS-B,nodata
2456853.79410135,-15542.4847037814,1.7382494048694,HARPS-B,nodata
2456855.72505176,-15540.1845090724,1.0405477112728998,HARPS-B,nodata
2456856.71522377,-15543.6956028905,0.9140457699101,HARPS-B,nodata
2456904.5738839,-15542.8605442461,0.9693637590894,HARPS-B,nodata
2456906.5730494,-15538.4830999896,1.9525805970793,HARPS-B,nodata
2456907.58685453,-15541.7370542505,1.2942055109322002,HARPS-B,nodata
2456961.50458546,-15533.6604637324,2.4141763277779,HARPS-B,nodata
2456965.50122215,-15551.6707020281,0.7292908668604,HARPS-B,nodata
2456966.52120305,-15549.1838231138,1.0025790152863,HARPS-B,nodata
2457226.71639623,-15537.010736960696,1.0852496034034622,HARPS-A,nodata
2457227.70277575,-15537.617084084797,1.0308730523389622,HARPS-A,nodata
2457228.69752182,-15543.660161348496,1.3574299431709622,HARPS-A,nodata
2457229.71076147,-15542.587664000996,0.9388168457890622,HARPS-A,nodata
2457230.69846802,-15545.764338921597,0.9591215570353622,HARPS-A,nodata
2457232.66997688,-15544.725826702297,1.6789323423797622,HARPS-A,nodata
2457283.54886583,-15553.099599953997,1.6560086759930621,HARPS-A,nodata
2457284.60058864,-15552.529110647496,1.2170172194327622,HARPS-A,nodata
2457507.8796277,-15545.441430969997,1.049518068367362,HARPS-A,nodata
2457587.71776786,-15546.403454317397,1.2129497436351622,HARPS-A,nodata
2457588.76726555,-15543.274655089597,1.116139991742862,HARPS-A,nodata
2457588.77954544,-15545.118531294096,1.2736429856548621,HARPS-A,nodata
2457664.610992,-15542.680783275897,1.0817455856296623,HARPS-A,nodata
2457665.54907318,-15549.882390280996,1.0915433790817621,HARPS-A,nodata
2457682.4988605,-15548.286703481697,1.109665570352762,HARPS-A,nodata
2457683.56849499,-15551.849036939797,1.4169144664677622,HARPS-A,nodata
2458047.50430795,-15545.842394987296,0.8851636218339621,HARPS-A,nodata
2458711.61911738,-15530.489333318297,1.212162506520662,HARPS-A,nodata
2458713.76027983,-15534.958372609197,1.2438268314784622,HARPS-A,nodata
2458715.71436425,-15539.571073999596,1.285207266150262,HARPS-A,nodata
