time,mnvel,errvel,tel,svalue
2453204.82967857,3925.64651310028,0.3830757757308,HARPS-B,nodata
2453578.79262489,3929.77731164727,0.3536369512199,HARPS-B,nodata
2454078.52300705,3924.97860062051,0.5064726257703001,HARPS-B,nodata
2454298.78623003,3927.12473620621,0.480233085532,HARPS-B,nodata
2455770.81105907,3929.2406831253,0.3665834501975,HARPS-B,nodata
2455776.75137883,3920.89493886115,0.4136552732505,HARPS-B,nodata
2455820.62083082,3924.62296877547,0.294875844221,HARPS-B,nodata
2455825.66848418,3925.67735964804,0.4155784209511,HARPS-B,nodata
2455829.62250595,3925.08670770344,0.328459598772,HARPS-B,nodata
2455836.60514131,3930.90517047652,0.3282028385033,HARPS-B,nodata
2455840.63401836,3927.14002300016,0.2964463087558,HARPS-B,nodata
2455843.67900357,3927.54173397365,0.3906650602441,HARPS-B,nodata
2455846.60585093,3925.67103172804,0.4927665754182,HARPS-B,nodata
2455847.6082835,3924.7992366131903,3.2805764675719,HARPS-B,nodata
2455850.60193025,3923.22709526153,0.3708853228613,HARPS-B,nodata
2455851.59801667,3924.98218741679,0.3691774206136,HARPS-B,nodata
2455852.59073435,3924.96703204626,0.4923968837127,HARPS-B,nodata
2456056.88853554,3925.83461662355,0.5362643188356,HARPS-B,nodata
2456057.89290407,3927.3306692020296,0.4695765858287,HARPS-B,nodata
2456069.92212741,3924.55831206446,0.3871948702248,HARPS-B,nodata
2456070.92265364,3927.2078749669,0.3862918328899,HARPS-B,nodata
2456071.92429092,3925.60639711882,0.4076762435185,HARPS-B,nodata
2456075.93896368,3925.32375276134,0.5676796612507999,HARPS-B,nodata
2456076.92610761,3925.67096315967,0.4707967904522,HARPS-B,nodata
2456077.92399299,3925.7079691035897,0.5667934972077,HARPS-B,nodata
2456162.67843303,3930.44401397984,1.2290917147128,HARPS-B,nodata
2456164.74328914,3927.58227238775,0.6066186912684,HARPS-B,nodata
2456165.72117233,3928.13654333062,0.5261271689052,HARPS-B,nodata
2456256.51834977,3924.4305706464,0.3722048595407999,HARPS-B,nodata
2456263.51963496,3923.61642321561,0.464270102083,HARPS-B,nodata
2456476.89719733,3923.70374516539,0.4465746518539,HARPS-B,nodata
2456484.82144285,3928.40806756797,1.1849527486481002,HARPS-B,nodata
2456485.8128216,3931.55602553651,0.5356088661778,HARPS-B,nodata
2456486.77506541,3928.34010785115,0.4700960288392,HARPS-B,nodata
2456487.76755276,3927.02168605787,0.3795535591139999,HARPS-B,nodata
2456488.80330505,3924.22743193899,0.424157525743,HARPS-B,nodata
2456489.76760526,3932.59578304613,0.4628478882594,HARPS-B,nodata
2456490.7752398,3927.46274458506,0.4854935174167,HARPS-B,nodata
2456557.67061743,3929.49351200006,0.9881911631205,HARPS-B,nodata
2456558.65132817,3928.51833687992,0.4256770140454,HARPS-B,nodata
2456559.66273025,3929.89984284125,0.473366243558,HARPS-B,nodata
2456560.65571759,3927.90334499322,0.4078990441781,HARPS-B,nodata
2456575.53846259,3922.91779150972,0.6233321209364999,HARPS-B,nodata
2456593.50021705,3922.69869504914,0.4048450243809,HARPS-B,nodata
2456603.57725042,3929.5862018352,0.4297215514839,HARPS-B,nodata
2456643.52429954,3924.06572642263,0.7482402433102,HARPS-B,nodata
2456850.81870544,3929.7274837585896,0.5054853470602999,HARPS-B,nodata
2456851.79200344,3926.81950715638,0.4564235983982,HARPS-B,nodata
2456854.88884391,3928.66994431191,0.5444789626586,HARPS-B,nodata
2456855.80179776,3930.04609593778,0.5775191834973,HARPS-B,nodata
2456856.78993951,3927.01548073296,0.5523964529222,HARPS-B,nodata
2456904.65044657,3927.16023450167,0.4292268957331,HARPS-B,nodata
2456906.63866857,3931.79811015446,0.7628728203960999,HARPS-B,nodata
2456907.65374299,3930.57531511508,0.5606952013458,HARPS-B,nodata
2456960.60255025,3930.28137308289,0.4342496489185,HARPS-B,nodata
2456965.5535826,3933.26752828278,0.3583020383346,HARPS-B,nodata
2456966.58822771,3931.57800934885,0.4532314896322,HARPS-B,nodata
2457226.7896355,3927.4544911256585,0.47059937253578205,HARPS-A,nodata
2457227.7820169,3930.2795838269285,0.43197840420418204,HARPS-A,nodata
2457228.76478995,3927.8852466014687,0.42645646046998203,HARPS-A,nodata
2457229.77856974,3929.2152805967485,0.421964983172582,HARPS-A,nodata
2457230.76675673,3928.8083819560684,0.48672400202838195,HARPS-A,nodata
2457232.754122,3931.1389298464082,0.8157816657353821,HARPS-A,nodata
2457283.65645276,3930.0873054974986,0.43412458490638206,HARPS-A,nodata
2457284.64340801,3930.4705970397486,0.840368712081582,HARPS-A,nodata
2457507.92503063,3930.1706233340483,0.42972485879348205,HARPS-A,nodata
2457587.79274791,3926.7111453306984,0.577819992664882,HARPS-A,nodata
2457588.80783329,3928.2985113546783,0.49548152116478206,HARPS-A,nodata
2457664.69920699,3923.8077658598986,0.45867806737318206,HARPS-A,nodata
2457665.61613408,3921.6667878872586,0.5864312629515821,HARPS-A,nodata
2458045.57271312,3921.4920119043286,0.46548228568738204,HARPS-A,nodata
2458050.68424242,3920.1638205827485,0.8372556867585821,HARPS-A,nodata
