time,mnvel,errvel,tel,svalue
2453580.48936347,7651.32209625132,0.3694976127493,HARPS-B,nodata
2453812.84490221,7654.32674234552,0.5234006411630999,HARPS-B,nodata
2453919.61149012,7647.66977029262,0.478490240269,HARPS-B,nodata
2453921.54216368,7651.38504644686,0.4281751661735,HARPS-B,nodata
2454230.80666457,7650.59630999695,0.4042784259267,HARPS-B,nodata
2454231.77522619,7650.42869916581,0.4672427239394,HARPS-B,nodata
2454232.69475818,7651.39941711126,0.5379898584666,HARPS-B,nodata
2454562.84948491,7661.647726541239,0.4163885726416,HARPS-B,nodata
2454563.78742246,7659.03975440092,0.3605911911496,HARPS-B,nodata
2454564.76959747,7662.98066326669,0.3843860666651,HARPS-B,nodata
2454565.88819082,7663.87730453058,0.3853871327281,HARPS-B,nodata
2454566.85891561,7662.026405049741,0.403080916727,HARPS-B,nodata
2454567.86652762,7662.69624980289,0.391038713699,HARPS-B,nodata
2454569.85855171,7661.98060526585,0.4639111791355,HARPS-B,nodata
2454571.75902642,7655.48326705658,0.6670475376224,HARPS-B,nodata
2454587.83779998,7661.1186450132,0.5468898324443,HARPS-B,nodata
2454589.81487887,7659.96732876381,0.4528196826625,HARPS-B,nodata
2454591.8646378,7657.57019754432,0.5390440903207,HARPS-B,nodata
2454610.52490006,7658.04200315247,0.4521133847448,HARPS-B,nodata
2454610.70626322,7659.22221997188,0.4444504780233,HARPS-B,nodata
2454610.86483731,7660.3828735816705,0.591665132102,HARPS-B,nodata
2454611.51012848,7658.97861662454,0.4572435837554,HARPS-B,nodata
2454611.70035695,7660.415626569699,0.3659682599716999,HARPS-B,nodata
2454611.81542455,7658.9846970143,0.416088140354,HARPS-B,nodata
2454612.62476282,7658.16223577387,0.4437956724983999,HARPS-B,nodata
2454612.79157702,7660.61264551052,0.7865424153603,HARPS-B,nodata
2454615.83435148,7658.38070887634,1.3192356619624,HARPS-B,nodata
2454616.67007284,7656.78098729038,0.5983183681098001,HARPS-B,nodata
2454617.66132159,7662.657774521121,0.7979558348655,HARPS-B,nodata
2454620.63684096,7659.5381329271,0.8112052760531,HARPS-B,nodata
2454639.66267111,7660.80188886379,0.4254466962334,HARPS-B,nodata
2454642.73295283,7659.81377560813,0.5042493694052,HARPS-B,nodata
2454646.526972,7657.67722408439,0.4986010500254,HARPS-B,nodata
2458608.70831623,7655.941322204764,0.38637136767542424,HARPS-A,nodata
2458609.68907366,7657.400293274264,0.4236709532577242,HARPS-A,nodata
2458619.66071677,7661.382979109654,0.43100403826552425,HARPS-A,nodata
2458620.66024138,7658.1638482473045,0.7593276730085242,HARPS-A,nodata
2458621.75733348,7659.877876892894,0.4831049751259243,HARPS-A,nodata
2458622.71297759,7660.3935954431545,0.3467285192397243,HARPS-A,nodata
2458623.65187266,7652.302043190354,1.0522262192567244,HARPS-A,nodata
2458624.63126365,7660.178571231644,0.40828083319852426,HARPS-A,nodata
2458624.68193454,7658.722691653354,0.4049724863815243,HARPS-A,nodata
2458625.67205297,7658.364275414044,0.5420408713740242,HARPS-A,nodata
2458625.81739876,7655.928383077344,0.4731183658657243,HARPS-A,nodata
