time,mnvel,errvel,tel,svalue
2453604.67458309,58285.3559025155,0.7504396267125,HARPS-B,nodata
2453606.73375848,58286.4548929544,0.6996944964209999,HARPS-B,nodata
2453607.6466787,58286.6623481825,0.3475548312551,HARPS-B,nodata
2453608.63849349,58285.1975064365,0.4050809880072999,HARPS-B,nodata
2453945.70786763,58284.4887600208,0.4878087339555,HARPS-B,nodata
2454316.74904001,58286.7814913037,0.4640829394319,HARPS-B,nodata
2454672.75748581,58285.5651702558,0.3303474397699,HARPS-B,nodata
2454674.82282081,58286.7430947258,0.6925245981603,HARPS-B,nodata
2454677.79126517,58284.5965471522,0.383838650744,HARPS-B,nodata
2454678.79834728,58285.7136693705,0.3357136141125,HARPS-B,nodata
2454679.62469184,58286.8048920853,0.4563623819503,HARPS-B,nodata
2454681.68318774,58286.5063312333,0.4388887859066,HARPS-B,nodata
2454682.7721594,58286.3047179895,0.3981542825401,HARPS-B,nodata
2455299.91332874,58283.0956606176,0.5112192993913,HARPS-B,nodata
2455770.72161337,58284.964166175,0.3342383362949,HARPS-B,nodata
2455776.66603327,58285.512097003295,0.4266671279792,HARPS-B,nodata
2455847.52286288,58287.8549419857,0.5661976852554,HARPS-B,nodata
2455850.50130367,58285.0113776667,0.4036143197159,HARPS-B,nodata
2455851.505964,58286.0193960751,0.3247551417706,HARPS-B,nodata
2455852.4921423,58286.1600314516,0.5718311123134,HARPS-B,nodata
2456043.91760679,58289.666187527,0.4907153692934,HARPS-B,nodata
2456045.89979313,58289.070354978896,0.5480235320802,HARPS-B,nodata
2456046.92488765,58287.8080903872,0.470142396936,HARPS-B,nodata
2456047.93599893,58288.7756999992,0.4639803531876,HARPS-B,nodata
2456048.92913355,58288.016885654695,0.3842853887992,HARPS-B,nodata
2456080.74591903,58287.1344785069,0.3793475287765,HARPS-B,nodata
2456083.71493249,58286.431513100295,0.4968110625047,HARPS-B,nodata
2456162.70173921,58288.0875801333,1.1056915648677,HARPS-B,nodata
2456164.63991169,58290.4984708788,0.6380000053359001,HARPS-B,nodata
2456165.6204885,58287.8109050331,0.4705024608681,HARPS-B,nodata
2456175.66599134,58288.6528183135,0.4210524992204,HARPS-B,nodata
2456199.59871158,58287.782841862405,0.5833585565996,HARPS-B,nodata
2456378.89374543,58275.8309991578,0.403551521495,HARPS-B,nodata
2456484.73057118,58279.2666137283,1.0190841117472,HARPS-B,nodata
2456485.71143401,58279.7645555699,0.4313307219053,HARPS-B,nodata
2456486.68905454,58278.1490036006,0.3884642882644999,HARPS-B,nodata
2456487.66854855,58280.5552453289,0.3882058908207,HARPS-B,nodata
2456488.71297164,58280.2680151951,0.6407501549421,HARPS-B,nodata
2456489.68180276,58288.8075670583,0.490769624338,HARPS-B,nodata
2456490.6883985,58285.2432444086,0.4069671469854,HARPS-B,nodata
2456557.57650147,58285.0808532492,1.0318952503018,HARPS-B,nodata
2456558.55967887,58285.4298187351,0.4036623486962,HARPS-B,nodata
2456559.57089714,58287.48795236,0.4636684459026,HARPS-B,nodata
2456560.56702351,58285.8846169986,0.3704552109003,HARPS-B,nodata
2456852.71735584,58288.189967998296,0.5912231277028,HARPS-B,nodata
2456853.78027471,58289.3456421552,0.6928501254274,HARPS-B,nodata
2456855.71357272,58287.9816105936,0.5188845754414,HARPS-B,nodata
2456856.70262103,58288.5003842309,0.4591192642759,HARPS-B,nodata
2456904.56275674,58288.6357464964,0.439129429043,HARPS-B,nodata
2456906.56170904,58289.3134882965,0.8850551443546001,HARPS-B,nodata
2456907.57516406,58287.179800417696,0.5828404027938999,HARPS-B,nodata
2456966.50893956,58284.9301026885,0.5614298030615,HARPS-B,nodata
2457150.87438826,58287.6942761504,0.4340693031592,HARPS-B,nodata
2457157.86221578,58285.6172570291,0.3846998722399,HARPS-B,nodata
2457158.81259455,58283.4286412101,0.5129114235397,HARPS-B,nodata
2457158.88823729,58285.385889838304,0.5566077713173,HARPS-B,nodata
2457173.92202691,58286.581898814096,0.4678148005424,HARPS-B,nodata
2457174.89165079,58298.847388945294,0.4077348575961,HARPS-B,nodata
2457175.80931423,58299.6238843748,0.4569685862795,HARPS-B,nodata
2457175.91698316,58300.5826041291,0.4836909529022,HARPS-B,nodata
2457176.76787046,58302.5374915461,0.5358160558785,HARPS-B,nodata
2457176.88678997,58301.7205278597,0.5739634958531,HARPS-B,nodata
2457212.83855185,58284.4321881658,1.3618580653920256,HARPS-A,nodata
2457226.68932763,58289.0024387988,0.4346821970962257,HARPS-A,nodata
2457227.69058891,58287.5622549139,0.4083474133247257,HARPS-A,nodata
2457228.68442972,58288.5366050893,0.6283006297526257,HARPS-A,nodata
2457229.69714599,58288.043056280105,0.36812021113892557,HARPS-A,nodata
2457230.68537034,58287.2774622805,0.4354920345370257,HARPS-A,nodata
2457232.65635159,58285.9943705424,0.5378434495442257,HARPS-A,nodata
2457283.57682283,58287.05916379311,0.5447060469536257,HARPS-A,nodata
2457284.54949496,58287.5712977278,0.3701306410825257,HARPS-A,nodata
2457587.70615344,58286.4497619084,0.48674345810872566,HARPS-A,nodata
2457664.57788818,58287.9759622806,0.4205091524382257,HARPS-A,nodata
2457665.50498863,58287.865756223604,0.3761496342466257,HARPS-A,nodata
2458046.50794659,58286.067788546,0.3938031486157257,HARPS-A,nodata
2458050.50873186,58286.016431867305,0.41169044516192566,HARPS-A,nodata
2458624.90358222,58287.418181681,0.5065925414450256,HARPS-A,nodata
