time,mnvel,errvel,tel,svalue
2453359.56764492,-20983.2492816452,2.2919374894989,HARPS-B,nodata
2453361.61201024,-20981.2151156738,2.4478413966413,HARPS-B,nodata
2455850.72643308,-20970.8582394205,0.6169362257832,HARPS-B,nodata
2455850.73134052,-20971.9452656633,0.5712824710899,HARPS-B,nodata
2455851.71967947,-20968.0314856949,0.5502286609188,HARPS-B,nodata
2455851.72473737,-20969.9806481664,0.5290717423883,HARPS-B,nodata
2455852.71268112,-20970.445826118103,0.6270126983169,HARPS-B,nodata
2455852.71755382,-20970.51599367,0.615990757649,HARPS-B,nodata
2456164.85781515,-20975.597125097,0.6769485457815999,HARPS-B,nodata
2456164.86290814,-20973.180127177,0.6834861981069,HARPS-B,nodata
2456165.86182954,-20975.6246340512,0.6395455526831,HARPS-B,nodata
2456165.86684151,-20977.2454690829,0.6298392591607,HARPS-B,nodata
2456298.57531265,-20989.2680731844,0.6504919828435,HARPS-B,nodata
2456298.58027743,-20988.7329001504,0.7289010877988,HARPS-B,nodata
2456485.91558706,-20984.9895657147,0.6808290888541,HARPS-B,nodata
2456485.92058754,-20983.9818350314,0.5636984550040001,HARPS-B,nodata
2456486.93128755,-20983.565069049,0.5356029250868,HARPS-B,nodata
2456486.93632277,-20983.7936804429,0.541872275022,HARPS-B,nodata
2456487.9172168,-20980.7503675485,0.5066392332596,HARPS-B,nodata
2456487.92221729,-20979.9611951701,0.4983184070918,HARPS-B,nodata
2456488.9282065,-20977.7932742386,0.5823972829138,HARPS-B,nodata
2456488.93325329,-20977.5558622154,0.6040711228757001,HARPS-B,nodata
2456489.93722853,-20966.0047897851,0.5721051874927,HARPS-B,nodata
2456489.94210169,-20965.029156317494,0.5297209050539,HARPS-B,nodata
2456557.85691849,-20968.1286111982,1.361986982243,HARPS-B,nodata
2456557.86187241,-20967.8691519234,1.7292756482846,HARPS-B,nodata
2456558.77714409,-20968.9179280776,0.5411726291841,HARPS-B,nodata
2456558.84417245,-20967.1474646696,0.4849865790761999,HARPS-B,nodata
2456558.84912636,-20967.7725521709,0.5104976364705,HARPS-B,nodata
2456559.78824027,-20968.5016156039,0.483088849198,HARPS-B,nodata
2456559.79314788,-20968.5423281672,0.4903529829995,HARPS-B,nodata
2456559.86044235,-20966.0130876928,0.5817361244179,HARPS-B,nodata
2456559.86534996,-20965.255977519,0.5731562676955,HARPS-B,nodata
2456560.77655621,-20969.6915348919,0.4845963731261999,HARPS-B,nodata
2456560.78151011,-20970.5990087106,0.4535873410299,HARPS-B,nodata
2456637.5660019,-20963.6312910155,0.5356818049959999,HARPS-B,nodata
2456637.57108251,-20963.337924796502,0.5309068958438999,HARPS-B,nodata
2456640.57252805,-20967.9301012976,0.5871205090368999,HARPS-B,nodata
2456640.57738876,-20965.771189073097,0.6057775266807,HARPS-B,nodata
2456641.56258435,-20967.3614486356,0.5136303187846,HARPS-B,nodata
2456641.56761865,-20966.8962343099,0.5314322107405,HARPS-B,nodata
2456643.57835076,-20967.5023971273,0.7612647579294,HARPS-B,nodata
2456643.58307258,-20968.3115537984,0.8864935954994,HARPS-B,nodata
2456850.93650351,-20969.2041975573,0.8710718696585,HARPS-B,nodata
2456850.9416892,-20970.1576913744,0.8092762189298001,HARPS-B,nodata
2456851.90754678,-20966.9884907145,0.6043250371887999,HARPS-B,nodata
2456851.91277877,-20965.6388146139,0.5263550272805,HARPS-B,nodata
2456852.92768065,-20966.5974414415,0.756443893616,HARPS-B,nodata
2456852.93254223,-20965.721643911,0.7374598131251,HARPS-B,nodata
2456855.93027655,-20966.1916100488,0.8181770367252,HARPS-B,nodata
2456855.93549697,-20967.0715200314,0.749495305828,HARPS-B,nodata
2456906.81761473,-20961.021701717,0.7020572239801,HARPS-B,nodata
2456906.82269608,-20961.0362683323,0.7859052620477,HARPS-B,nodata
2456907.82984612,-20961.658052336203,0.6243169130334,HARPS-B,nodata
2456907.83474228,-20961.9223208672,0.6052699690614,HARPS-B,nodata
2456960.67477469,-20963.411054381,0.5211133270903,HARPS-B,nodata
2456960.67986719,-20963.4067503199,0.5114305027152,HARPS-B,nodata
2456961.65780027,-20960.4588582149,0.5104691158068,HARPS-B,nodata
2456961.66266128,-20961.929081987106,0.5155988050689,HARPS-B,nodata
2456963.64462148,-20958.8810426317,0.5034353100416,HARPS-B,nodata
2456963.64971396,-20959.3205590659,0.5378676438705,HARPS-B,nodata
2457025.53478462,-20964.1290390818,0.5269898238658,HARPS-B,nodata
2457025.53978413,-20961.9429344041,0.5572825449,HARPS-B,nodata
2457027.53419526,-20965.6342858856,0.5346714022047,HARPS-B,nodata
2457027.53924106,-20966.4643681502,0.5355606798324001,HARPS-B,nodata
2457226.92288625,-20972.943965478356,0.6344315182669034,HARPS-A,nodata
2457226.92782887,-20973.11448713486,0.6348579629721034,HARPS-A,nodata
2457227.90942924,-20973.351444222855,0.6990589784932034,HARPS-A,nodata
2457227.91456863,-20971.67196433366,0.7026646742972034,HARPS-A,nodata
2457228.91774505,-20976.593074354558,0.6100647094737034,HARPS-A,nodata
2457228.92282657,-20976.70378294566,0.7593342749039035,HARPS-A,nodata
2457230.87411573,-20975.575255589556,0.5763019824029033,HARPS-A,nodata
2457230.87905834,-20975.571864898957,0.5453990030966034,HARPS-A,nodata
2457232.85850916,-20976.80472588556,1.0122677449796034,HARPS-A,nodata
2457232.86298876,-20976.701964043055,1.0963780120164035,HARPS-A,nodata
2457283.77913088,-20970.71920757696,0.6403957030281033,HARPS-A,nodata
2457283.78407326,-20971.136509050757,0.7043696895929034,HARPS-A,nodata
2457587.93617116,-20970.88759249855,0.7240797804632034,HARPS-A,nodata
2457587.94125267,-20972.251711105157,0.6928111831727034,HARPS-A,nodata
2457763.53694002,-20959.919686465557,0.5869068315065034,HARPS-A,nodata
2457763.54188166,-20959.79508030835,0.5947145881023035,HARPS-A,nodata
2458046.63461722,-20959.68049623626,0.6990671159857035,HARPS-A,nodata
2458047.63495098,-20956.782609183658,0.5203335943270034,HARPS-A,nodata
2458084.68808869,-20956.077625657555,0.5351110759657034,HARPS-A,nodata
