time,mnvel,errvel,tel,svalue
2455846.58891716,12128.6008360467,0.6781135605787001,HARPS-B,nodata
2455846.59406719,12128.639736578,0.6966509819114,HARPS-B,nodata
2455847.59266324,12125.6932438516,1.7095885387661,HARPS-B,nodata
2455847.59794057,12123.640883381198,1.871298913558,HARPS-B,nodata
2455850.58521959,12111.7881312585,0.5547308783784,HARPS-B,nodata
2455850.59012657,12112.1116708761,0.5151428445620999,HARPS-B,nodata
2455851.58175378,12119.9985826379,0.491350511088,HARPS-B,nodata
2455851.58681121,12120.1469666725,0.4816669145214,HARPS-B,nodata
2455852.57450318,12123.3707541217,0.7976075845208,HARPS-B,nodata
2455852.57927128,12121.9383188055,0.7325740556521,HARPS-B,nodata
2456045.93545845,12119.4171325779,0.7886365302964,HARPS-B,nodata
2456045.94042417,12118.7295479451,0.7805217117,HARPS-B,nodata
2456069.95863601,12131.7209758708,0.4151099860280999,HARPS-B,nodata
2456069.96427304,12139.1914104471,0.4489685174737,HARPS-B,nodata
2456070.95757098,12128.9428405008,0.4449855801655999,HARPS-B,nodata
2456070.96315013,12134.9432061826,0.465636519233,HARPS-B,nodata
2456071.95973475,12123.4432206205,0.5935762123609,HARPS-B,nodata
2456071.96542965,12142.2791603545,0.6048519509686,HARPS-B,nodata
2456075.92337963,12116.3956949924,0.5411862320241001,HARPS-B,nodata
2456075.92971113,12117.0825384152,0.6382596441244001,HARPS-B,nodata
2456076.91204355,12117.0578382917,0.5851728126146,HARPS-B,nodata
2456076.91772686,12116.9276616097,0.560816862976,HARPS-B,nodata
2456077.90935323,12129.9133489302,0.7911990424735,HARPS-B,nodata
2456077.9156037,12130.3715932919,0.8815584687814001,HARPS-B,nodata
2456077.95020123,12128.8362896624,0.4008566278669,HARPS-B,nodata
2456162.63128,12135.4791903298,1.5521997809988,HARPS-B,nodata
2456162.63624511,12131.1716778995,1.4340880761933,HARPS-B,nodata
2456164.72556891,12131.8244910864,0.8865893704250001,HARPS-B,nodata
2456164.7305803,12131.6233735629,0.8780260620673,HARPS-B,nodata
2456165.70577502,12131.6780925723,0.6032842091412,HARPS-B,nodata
2456165.71072854,12130.1180161323,0.6124509179479001,HARPS-B,nodata
2456484.80773884,12108.6658551706,1.0191972227538,HARPS-B,nodata
2456484.81315566,12108.9068410833,1.0375441739576,HARPS-B,nodata
2456485.78368047,12111.0051901206,0.6792979082656,HARPS-B,nodata
2456485.78844912,12110.5429999954,0.6450621604014,HARPS-B,nodata
2456486.7621324,12112.1879532068,0.5033386029873,HARPS-B,nodata
2456486.76713253,12112.1879755401,0.4782621869641,HARPS-B,nodata
2456487.75339577,12119.6455000331,0.4393355481915,HARPS-B,nodata
2456487.75839589,12118.6214807379,0.4460628209800999,HARPS-B,nodata
2456488.78882542,12114.7487514216,0.6199589151199,HARPS-B,nodata
2456488.79377924,12113.4124039465,0.5941396869254,HARPS-B,nodata
2456489.75333766,12125.3604079875,0.6116898404508,HARPS-B,nodata
2456489.7581873,12126.5537909379,0.5889162966438,HARPS-B,nodata
2456490.76049989,12120.7905191563,0.6209212693656,HARPS-B,nodata
2456490.76568518,12121.245989437,0.5780076181862,HARPS-B,nodata
2456557.65433887,12113.4824803622,1.5774880607624,HARPS-B,nodata
2456557.65906077,12117.2027893428,1.1504967457929,HARPS-B,nodata
2456558.63525373,12112.871263315,0.5446538942061,HARPS-B,nodata
2456558.64014922,12113.6679959279,0.5471576546249001,HARPS-B,nodata
2456559.64647801,12112.3139944308,0.6753204006344,HARPS-B,nodata
2456559.65143136,12112.0993402596,0.6622560325192,HARPS-B,nodata
2456560.63990172,12115.7376557138,0.5002663083833999,HARPS-B,nodata
2456560.64485506,12117.681436672,0.5038906074563999,HARPS-B,nodata
2456638.51927486,12124.7280066869,0.466147081314,HARPS-B,nodata
2456638.52422823,12125.4399816573,0.4711438504754,HARPS-B,nodata
2456641.51893974,12136.7474183173,0.7173951681868,HARPS-B,nodata
2456641.52389313,12137.8426572547,0.780423738067,HARPS-B,nodata
2456850.8035383,12136.5146168356,0.6118199598029,HARPS-B,nodata
2456850.80849214,12137.7722531536,0.6534056246726,HARPS-B,nodata
2456851.7749186,12129.7995706914,0.550749461243,HARPS-B,nodata
2456851.77990716,12129.8403332083,0.5668835261063,HARPS-B,nodata
2456852.76966621,12132.7928113762,0.9853432113376,HARPS-B,nodata
2456852.77471264,12135.1655480624,0.9627946426554,HARPS-B,nodata
2456853.84988896,12128.401720664,0.7782617071472,HARPS-B,nodata
2456853.85461129,12128.5079281842,0.9166576704299,HARPS-B,nodata
2456854.87491208,12134.1023068422,0.7183287569627,HARPS-B,nodata
2456854.879727,12133.0487175733,0.6410397057413,HARPS-B,nodata
2456855.78725779,12133.0584473217,0.6549914120783,HARPS-B,nodata
2456855.79233892,12131.1324544833,0.6416956375808,HARPS-B,nodata
2456856.77524033,12140.2231178401,0.5732235852352,HARPS-B,nodata
2456856.77999737,12139.8548352427,0.5672405973524,HARPS-B,nodata
2456904.63357598,12127.7894073378,0.643286681859,HARPS-B,nodata
2456904.6386336,12126.6859122567,0.6211950463761,HARPS-B,nodata
2456906.62312796,12122.9809497564,1.1037534576880998,HARPS-B,nodata
2456906.62809298,12124.658489428,0.9069160881153,HARPS-B,nodata
2456907.63758858,12129.9243018423,0.6790462755196,HARPS-B,nodata
2456907.64246101,12131.4698741465,0.6432108191428999,HARPS-B,nodata
2456961.55107012,12147.1370444671,1.2881226201372,HARPS-B,nodata
2456961.55700708,12146.9870764532,0.7320650666098,HARPS-B,nodata
2456963.51208624,12133.7732465944,0.5145107458067,HARPS-B,nodata
2456963.51694691,12133.9127845939,0.4966324017873,HARPS-B,nodata
2456965.53798095,12120.8281174214,0.4581638076128,HARPS-B,nodata
2456965.54296893,12121.2543494084,0.4419766371153,HARPS-B,nodata
2456966.55957928,12127.3802204954,0.5733938379546,HARPS-B,nodata
2456966.56453254,12128.2212846425,0.6241039874601,HARPS-B,nodata
2457226.77326244,12127.830834843555,0.5603559328741221,HARPS-A,nodata
2457226.77801945,12127.512369558755,0.6196647479974221,HARPS-A,nodata
2457227.76522974,12126.944028063255,0.5773679750446221,HARPS-A,nodata
2457227.77012562,12127.035795379355,0.588879318249722,HARPS-A,nodata
2457228.74924411,12129.078280060656,0.521053426950922,HARPS-A,nodata
2457228.7540474,12129.013175434555,0.8071747000873221,HARPS-A,nodata
2457229.76226192,12126.825682556155,0.48304859370152203,HARPS-A,nodata
2457229.76734298,12126.679740178157,0.49705955643432204,HARPS-A,nodata
2457230.75105352,12134.328489419155,0.5136444195700219,HARPS-A,nodata
2457230.75604198,12134.591671645756,0.494736218082622,HARPS-A,nodata
2457232.73709307,12144.100168797155,0.9143485858450221,HARPS-A,nodata
2457232.74240559,12144.384554081555,0.987510825915722,HARPS-A,nodata
2457283.6388211,12127.153865258355,0.676475049179722,HARPS-A,nodata
2457283.64380919,12125.364745290055,0.595370848878622,HARPS-A,nodata
2457284.65197191,12126.079924817455,2.1067382567349218,HARPS-A,nodata
2457284.65649707,12127.305473666454,1.6335471840280222,HARPS-A,nodata
2457507.91235244,12142.127536361655,0.5252654626104221,HARPS-A,nodata
2457507.9173413,12142.392971835756,0.523104396875022,HARPS-A,nodata
2457587.77809564,12116.394819289155,0.756758308978922,HARPS-A,nodata
2457587.78308416,12116.852020034656,0.7289882110974221,HARPS-A,nodata
2457664.66492014,12123.423230434555,0.5665237411098221,HARPS-A,nodata
2457664.67052155,12123.882759827955,0.536558373015222,HARPS-A,nodata
2457665.59912806,12123.345570049456,0.608173056619922,HARPS-A,nodata
2457665.60412766,12124.277176037855,0.6916099318088221,HARPS-A,nodata
2458045.5582106,12124.422382166254,0.432622072051822,HARPS-A,nodata
2458050.61459206,12128.575533192155,0.380251363246322,HARPS-A,nodata
2458412.52000274,12123.726548115255,0.5873197766313221,HARPS-A,nodata
2458413.53212399,12122.500968030956,0.6054985819519221,HARPS-A,nodata
2458414.53937273,12120.216989795656,0.540997565286522,HARPS-A,nodata
2458608.91900213,12129.226601550456,0.551579019611522,HARPS-A,nodata
2458616.92369171,12140.905860065955,0.5824801558850221,HARPS-A,nodata
2458616.92758093,12141.050600858554,0.556151930981222,HARPS-A,nodata
2458616.93138913,12139.887129025956,0.544250893756222,HARPS-A,nodata
2458617.81596719,12136.719110387456,0.574922503478422,HARPS-A,nodata
2458619.79662177,12122.167582423754,0.458682913936622,HARPS-A,nodata
2458619.85931226,12122.899808943555,0.45858318556632205,HARPS-A,nodata
2458620.76992154,12130.938894005656,0.45778401134692204,HARPS-A,nodata
2458620.8622674,12130.311477242554,0.548667776612622,HARPS-A,nodata
2458621.81460417,12126.886960765356,0.762774742536422,HARPS-A,nodata
2458621.87625284,12127.189969465455,0.48104138348762204,HARPS-A,nodata
2458622.77057518,12132.003581337156,1.2049321297016222,HARPS-A,nodata
2458623.73530804,12127.275543806056,1.115860411759122,HARPS-A,nodata
2458624.77020822,12129.351753309355,0.534463457411422,HARPS-A,nodata
2458624.88853971,12129.126753146355,0.43582873667972205,HARPS-A,nodata
2458625.75358741,12119.542507353754,0.5721636651265221,HARPS-A,nodata
2458625.82844306,12121.362093544554,0.478797880998422,HARPS-A,nodata
2458635.74748508,12120.974592153356,0.645548997226522,HARPS-A,nodata
2458635.75863175,12125.277374655556,0.612513484272822,HARPS-A,nodata
2458637.84518671,12130.299738810556,0.507402876617922,HARPS-A,nodata
2458641.88309087,12112.593080975756,0.47155672813332195,HARPS-A,nodata
2458644.90209305,12110.977153269356,0.5820387504264221,HARPS-A,nodata
2458657.75358198,12102.492543611956,0.43963637892852203,HARPS-A,nodata
2458666.72786123,12107.127880641256,0.507684488065022,HARPS-A,nodata
2458676.70393899,12121.310268050254,0.5752735283978221,HARPS-A,nodata
2458676.70778169,12121.201330344755,0.6072319793505221,HARPS-A,nodata
2458676.71158967,12122.040582718155,0.638814490613522,HARPS-A,nodata
2458677.70592243,12121.102996664054,0.805411158576922,HARPS-A,nodata
2458677.70839935,12123.949315487655,0.795446796159422,HARPS-A,nodata
2458677.71085312,12121.676204978656,0.792925322003022,HARPS-A,nodata
2458677.7134342,12123.205416144356,0.909971792404322,HARPS-A,nodata
2458677.71580695,12122.970916869355,0.817566868426122,HARPS-A,nodata
2458678.65309983,12124.620710983854,0.900329914173122,HARPS-A,nodata
2458678.65548415,12127.497979919055,0.8324631098624221,HARPS-A,nodata
2458678.65796106,12126.510778017055,0.904661943608422,HARPS-A,nodata
2458678.66033381,12128.807400214155,0.7987074093029221,HARPS-A,nodata
2458678.66283387,12127.581540214655,0.853461460929222,HARPS-A,nodata
2458679.71490833,12125.129323698155,0.749348634546922,HARPS-A,nodata
2458679.71739681,12125.313099265157,0.7352870141336221,HARPS-A,nodata
2458679.71982743,12124.131911536255,0.743261240689122,HARPS-A,nodata
2458679.72232749,12125.571256280755,0.7529920611820221,HARPS-A,nodata
2458679.7248044,12124.160988265756,0.760601817559222,HARPS-A,nodata
2458680.67520833,12120.671246307855,0.7789273721554221,HARPS-A,nodata
2458680.67770838,12121.243739852454,0.830463571485022,HARPS-A,nodata
2458680.68013899,12121.724071510755,0.770474168226322,HARPS-A,nodata
2458680.6825696,12122.921953566654,0.7917552500291221,HARPS-A,nodata
2458680.68502336,12120.867741665355,0.7750758700940221,HARPS-A,nodata
2458684.70606266,12135.039180477856,0.609849743038922,HARPS-A,nodata
