time,mnvel,errvel,tel,svalue
2455983.91672739,32982.202271671,0.4599771809012,HARPS-B,nodata
2455983.91976006,32983.0656452636,0.5698655257908001,HARPS-B,nodata
2455983.923221,32979.8056022586,0.4153782437754,HARPS-B,nodata
2455984.89656784,32992.3083762687,0.4532738164133,HARPS-B,nodata
2455984.89979728,32991.4720157899,0.4380143075614,HARPS-B,nodata
2455984.90304987,32991.1464075776,0.4478290796157,HARPS-B,nodata
2455985.89276356,32990.0597506258,0.41353134659630003,HARPS-B,nodata
2455985.89602773,32986.5812307722,0.3954632366179,HARPS-B,nodata
2455985.89925717,32988.8798726985,0.3847577047845,HARPS-B,nodata
2456042.69550785,32931.8277018128,0.524993305711,HARPS-B,nodata
2456042.69888759,32931.566516570696,0.5105397290309,HARPS-B,nodata
2456042.70203585,32929.8110340703,0.49879476666320005,HARPS-B,nodata
2456042.70609848,32929.8464521435,0.4957651490618,HARPS-B,nodata
2456042.7094435,32932.6774649483,0.49600679454479996,HARPS-B,nodata
2456042.71259175,32929.1399366641,0.4964492488366,HARPS-B,nodata
2456046.77564203,32925.3632273545,0.5525503932865999,HARPS-B,nodata
2456046.77888286,32926.7922832157,0.5838805607662,HARPS-B,nodata
2456046.78219314,32925.5273611905,0.6141279586992,HARPS-B,nodata
2456047.80433831,32925.617980375,0.5968997351494,HARPS-B,nodata
2456047.80757913,32923.829389220504,0.513321467777,HARPS-B,nodata
2456047.81077366,32925.571103787806,0.4999152561658,HARPS-B,nodata
2456048.82938719,32918.228580939,0.5083029308186999,HARPS-B,nodata
2456048.83265115,32918.5768743961,0.4779511522506,HARPS-B,nodata
2456048.83585725,32920.411806610304,0.5415601781360001,HARPS-B,nodata
2456165.48087096,32812.4150410344,0.4206470815829,HARPS-B,nodata
2456165.48408828,32812.7993114389,0.4095073568429,HARPS-B,nodata
2456165.48723617,32812.6762944073,0.42891899442,HARPS-B,nodata
2456299.84138112,32654.701876690702,0.7141028802898001,HARPS-B,nodata
2456299.84456421,32653.1986815341,0.6616853760397999,HARPS-B,nodata
2456300.87568662,32662.4107786596,0.5123581711713,HARPS-B,nodata
2456300.87891601,32661.653117449703,0.5110892392451,HARPS-B,nodata
2456300.88221484,32663.595980223297,0.5198504516055,HARPS-B,nodata
2456301.86354321,32664.4319806897,0.5864961306656,HARPS-B,nodata
2456301.8668652,32666.467275610798,0.5839876342695,HARPS-B,nodata
2456301.87007144,32665.1983009223,0.5808604253686,HARPS-B,nodata
2456375.83887632,32565.5302827056,0.4052248760371,HARPS-B,nodata
2456375.84214044,32566.612596463998,0.4146660180344,HARPS-B,nodata
2456375.84538141,32565.456817645,0.4195843841327,HARPS-B,nodata
2456376.86779014,32562.571376721997,0.4423274096809,HARPS-B,nodata
2456376.87101953,32563.436925352697,0.4329647668582,HARPS-B,nodata
2456376.87430679,32562.9631752703,0.452600267145,HARPS-B,nodata
2456377.79462431,32557.3911364878,0.46111031667819996,HARPS-B,nodata
2456377.79798102,32560.067616215398,0.46220499066980003,HARPS-B,nodata
2456377.80118726,32559.2783179828,0.4724755758741,HARPS-B,nodata
