time,mnvel,errvel,tel,svalue
2455983.66304978,58789.824054101104,0.9761327824548,HARPS-B,nodata
2455986.66505199,58791.17461187029,0.9936207404452,HARPS-B,nodata
2456047.48905247,58785.2993870976,1.1187517049565,HARPS-B,nodata
2456048.54276716,58781.4363907213,1.4110671616269,HARPS-B,nodata
2456298.755719,58777.5579182713,0.9511695914798,HARPS-B,nodata
2456299.79969045,58760.2289651115,1.1088873649822002,HARPS-B,nodata
2456300.74755904,58761.0127440663,1.0503792900736,HARPS-B,nodata
2456301.66871308,58756.5968424344,1.1335267103476,HARPS-B,nodata
2456375.61291035,58763.7728075506,0.9639732775036,HARPS-B,nodata
2456376.61070175,58773.9774449345,1.2535667473025,HARPS-B,nodata
2456377.59451186,58782.379681197,1.0057955165444,HARPS-B,nodata
2456379.623643,58773.5544578951,1.2596867095529,HARPS-B,nodata
2456380.63036671,58769.5426959543,0.9988247756835,HARPS-B,nodata
2456381.60458022,58776.4756540938,1.1365677137282,HARPS-B,nodata
2456637.75868234,58760.0427788619,1.0027039242023,HARPS-B,nodata
2456638.81172049,58771.75147980581,0.9304233472035,HARPS-B,nodata
2456639.7850201,58762.6506496824,1.0146155474454,HARPS-B,nodata
2456640.74288994,58755.7280386106,1.1739016611027,HARPS-B,nodata
2456641.78029974,58761.1275224332,1.1040863240262,HARPS-B,nodata
2456643.78233551,58762.3056345238,1.1898820340687002,HARPS-B,nodata
2456963.83669418,58788.4998845651,1.9542641001912,HARPS-B,nodata
2456965.83055523,58763.4689302386,0.9069956564513,HARPS-B,nodata
2457028.74400048,58755.8058652428,1.1556464114828,HARPS-B,nodata
2457763.80840989,58756.23119436742,0.5202318010663916,HARPS-A,nodata
2457764.69573015,58768.032312734525,0.8323080330106916,HARPS-A,nodata
2457808.66592005,58745.210831290424,0.6473403469959915,HARPS-A,nodata
2457809.63269435,58754.577998648725,0.5448396335363915,HARPS-A,nodata
2458619.56158973,58777.59795166752,0.8584868177705915,HARPS-A,nodata
2458620.55528861,58775.086619365225,1.6659257603154913,HARPS-A,nodata
2458622.52864896,58784.90854606292,0.8847866865857916,HARPS-A,nodata
2458623.52519601,58777.11216465453,1.7093356436891913,HARPS-A,nodata
2458624.51530869,58784.277526089725,1.8467972686922913,HARPS-A,nodata
2458625.54539621,58783.145046103025,1.7049345704483916,HARPS-A,nodata
