time,mnvel,errvel,tel,svalue
2453508.74283298,14455.0560366341,3.4308109905751003,HARPS-B,nodata
2453577.57262573,14459.931529390398,2.1881202380558,HARPS-B,nodata
2454985.80736887,14461.4903548077,2.5279189511341,HARPS-B,nodata
2455846.48210738,14459.6213100054,1.7992221481974,HARPS-B,nodata
2456042.73348231,14463.459064872,0.8818514041783,HARPS-B,nodata
2456046.85169452,14460.55096167,0.8650160249494,HARPS-B,nodata
2456047.88811969,14460.7676596311,0.7887591145407,HARPS-B,nodata
2456048.8704092,14460.8525768785,0.6395477612033,HARPS-B,nodata
2456092.78280125,14456.2281925873,3.1903261030634003,HARPS-B,nodata
2456164.56267002,14460.9750079916,1.3058492093423,HARPS-B,nodata
2456165.5436184,14461.9636322177,0.6657445157383,HARPS-B,nodata
2456377.8867423,14450.4184086222,0.6499926111224,HARPS-B,nodata
2456378.84849595,14447.3573955996,0.6107747671969,HARPS-B,nodata
2456379.88440988,14451.4993876268,0.6303031978659001,HARPS-B,nodata
2456380.88562139,14448.0364480684,0.6648766862486,HARPS-B,nodata
2456381.88601043,14450.3902453769,0.5742905367314,HARPS-B,nodata
2456484.67615879,14451.3456451536,1.1751479746163,HARPS-B,nodata
2456485.65818052,14451.1927098799,0.7355831460892001,HARPS-B,nodata
2456485.67111967,14451.9104647753,0.8267680834397,HARPS-B,nodata
2456486.63646294,14451.9168845654,0.6305129199227001,HARPS-B,nodata
2456488.68783424,14449.0261671917,0.8205188273327,HARPS-B,nodata
2456489.64252679,14459.7987030467,0.9019485321129,HARPS-B,nodata
2456490.64920616,14460.0453543788,0.7973105254292999,HARPS-B,nodata
2456557.52917303,14463.8166899068,3.5585539832338,HARPS-B,nodata
2456558.50709197,14459.7921347604,0.7317103904465999,HARPS-B,nodata
2456559.51666389,14460.5970908359,0.6247404201742001,HARPS-B,nodata
2456560.51382987,14458.4744541199,1.0482519354884,HARPS-B,nodata
2456711.90988868,14457.7407655115,0.7297515386473999,HARPS-B,nodata
2456850.67423865,14461.1268251107,1.1649117838578,HARPS-B,nodata
2456851.66599289,14458.413737006,0.9409056651651,HARPS-B,nodata
2456852.67730519,14456.7574777014,0.9855969352765,HARPS-B,nodata
2456855.6735871,14460.5582996277,0.8595594050370999,HARPS-B,nodata
2456856.64319608,14459.161009198,0.6771747983781,HARPS-B,nodata
2456904.49948403,14459.7776186688,1.0873005860745,HARPS-B,nodata
2456905.52251105,14459.9804068539,1.2376528575554,HARPS-B,nodata
2456906.53354834,14464.6710876561,1.676919888238,HARPS-B,nodata
2456907.52244634,14460.3188567376,1.0076952803963,HARPS-B,nodata
2457226.63291232,14455.96029331379,0.9516189974331736,HARPS-A,nodata
2457227.6367381,14457.280114652489,0.9704279246295736,HARPS-A,nodata
2457228.63170934,14457.04823918349,1.0038198335343735,HARPS-A,nodata
2457229.65543939,14458.39029268049,0.9284902410553736,HARPS-A,nodata
2457230.6445643,14456.815533279889,0.9695979605795736,HARPS-A,nodata
2457232.59967657,14458.64373038559,1.8426135733758735,HARPS-A,nodata
2457283.50865523,14456.49675509459,1.3833894792511736,HARPS-A,nodata
2457284.50714944,14455.576809793389,1.3196871124827736,HARPS-A,nodata
2457764.88338507,14478.892107122989,0.7971361072451736,HARPS-A,nodata
2457809.80464381,14455.61924992889,0.9520636036370737,HARPS-A,nodata
2458619.78593093,14456.72675723089,1.1306294005013737,HARPS-A,nodata
2458620.74725142,14457.98994795229,1.0959507634987735,HARPS-A,nodata
2458621.76831739,14455.81346983249,1.1841155253331737,HARPS-A,nodata
2458622.68747,14458.203762959989,0.9669115117953736,HARPS-A,nodata
2458623.68914627,14442.35750473049,2.2346992535056738,HARPS-A,nodata
2458625.74338676,14457.11325657859,1.1367058957329736,HARPS-A,nodata
