time,mnvel,errvel,tel,svalue
2452940.54723017,-19048.6259648359,0.3994588815851,HARPS-B,nodata
2452944.53287155,-19049.8171251282,0.4079722143305,HARPS-B,nodata
2452987.51247066,-19050.2022256022,0.6627301814628,HARPS-B,nodata
2452991.53219794,-19047.9604820325,0.7317641946771001,HARPS-B,nodata
2452991.53580879,-19049.385058386106,0.7678756420407,HARPS-B,nodata
2453153.88743029,-19048.8638633688,0.4565339172498,HARPS-B,nodata
2453153.94307145,-19047.770261466,0.40749535815,HARPS-B,nodata
2453158.79377835,-19060.6260552462,1.1571181677977,HARPS-B,nodata
2453158.94053777,-19057.903663136,0.678196591168,HARPS-B,nodata
2453203.83141449,-19045.069123251706,0.3677376502132,HARPS-B,nodata
2453264.67630567,-19049.4942532547,0.2656705137149,HARPS-B,nodata
2453264.68184938,-19048.6973112328,0.2514375121909,HARPS-B,nodata
2453265.69964549,-19050.7258346109,0.3273765020332,HARPS-B,nodata
2453265.70515447,-19051.074811630697,0.2883093173042,HARPS-B,nodata
2453272.66258446,-19048.1871885186,0.4095510871672,HARPS-B,nodata
2453272.668267,-19049.236754642097,0.3970068126427999,HARPS-B,nodata
2453274.70186005,-19048.5411388057,0.5770293706135,HARPS-B,nodata
2453274.70394325,-19052.4724880308,0.5704050719579,HARPS-B,nodata
2453274.70604961,-19048.4254448186,0.5494830645684999,HARPS-B,nodata
2453274.70810967,-19051.4248660831,0.5782441962587,HARPS-B,nodata
2453274.71022759,-19050.1836928242,0.5703193508238,HARPS-B,nodata
2453310.5992559,-19046.6602462515,0.5099643187139,HARPS-B,nodata
2453310.60172096,-19045.7934335578,0.5273931597466,HARPS-B,nodata
2453310.60416288,-19046.489421778697,0.5028513143036,HARPS-B,nodata
2453310.60651221,-19045.2151960244,0.5200040526316001,HARPS-B,nodata
2453310.60903514,-19047.5976369465,0.5131303008683,HARPS-B,nodata
2453310.61145391,-19048.6574406087,0.4881204601426,HARPS-B,nodata
2453314.59890667,-19045.8100832504,0.5495688064306,HARPS-B,nodata
2453314.60110555,-19047.581390622,0.5372942103505001,HARPS-B,nodata
2453314.60330443,-19047.9812534517,0.5951800655964999,HARPS-B,nodata
2453314.60565376,-19047.0426701938,0.5721925104739001,HARPS-B,nodata
2453314.6078295,-19046.1438772693,0.580046834099,HARPS-B,nodata
2453320.56004772,-19046.2606136449,0.413673126249,HARPS-B,nodata
2453320.56266323,-19046.1234608762,0.4426793933621999,HARPS-B,nodata
2453320.56539447,-19048.2989302795,0.4756259454092,HARPS-B,nodata
2453320.56803313,-19045.943701506498,0.5062653915342,HARPS-B,nodata
2453550.82363495,-19050.3685281087,0.3330139550756,HARPS-B,nodata
2453550.82890146,-19049.7491223781,0.3004159173349,HARPS-B,nodata
2453869.89822972,-19048.6335078309,0.3015625104961,HARPS-B,nodata
2453869.90350795,-19047.2453613716,0.2918566672882999,HARPS-B,nodata
2453944.78343091,-19047.2757425879,0.3196826802246,HARPS-B,nodata
2453949.79389081,-19046.564788614098,0.7411639628694,HARPS-B,nodata
2453950.83273589,-19049.022669395,0.4090972719010999,HARPS-B,nodata
2454295.81550926,-19045.7413961332,0.2472407467586,HARPS-B,nodata
2454295.82068308,-19045.877879486,0.2427210485476,HARPS-B,nodata
2454296.81755172,-19050.0577883312,0.2499754900702,HARPS-B,nodata
2454296.82277183,-19050.8637063388,0.2497798769208999,HARPS-B,nodata
2454297.90854302,-19046.3562085232,0.3193212822311,HARPS-B,nodata
2454297.91380942,-19047.3368889302,0.3557030494222,HARPS-B,nodata
2454298.82443374,-19048.676956378305,0.4023977152142999,HARPS-B,nodata
2454298.8294918,-19049.8283462844,0.3323124770601,HARPS-B,nodata
2454300.85537375,-19046.5584513896,0.3302454916205999,HARPS-B,nodata
2454300.86017715,-19047.025938795698,0.2814871424621,HARPS-B,nodata
2454300.89102311,-19046.9685983996,0.2837966992441,HARPS-B,nodata
2454313.79464643,-19045.8145460165,0.8402895814872999,HARPS-B,nodata
2454733.66261476,-19045.6336908358,0.4051313273937,HARPS-B,nodata
2454733.66528821,-19047.7354224887,0.4223750211104,HARPS-B,nodata
2454733.66803111,-19044.094797894,0.4104010364264,HARPS-B,nodata
2454733.67068141,-19045.817248333,0.4084206941433,HARPS-B,nodata
2454735.59136478,-19045.6328671505,0.6916635637605,HARPS-B,nodata
2454735.59411925,-19043.974429602305,0.691649922861,HARPS-B,nodata
2454735.59678112,-19045.1247052655,0.6876685731918,HARPS-B,nodata
2454735.59933884,-19044.504773697303,0.76340228001,HARPS-B,nodata
2454742.69135612,-19043.625467462403,0.4009924045471,HARPS-B,nodata
2454753.63534694,-19046.216739034,0.2690399812188,HARPS-B,nodata
2454758.59106524,-19045.7890002095,0.4356126985515,HARPS-B,nodata
2454758.59502326,-19045.2793154234,0.4221239898495,HARPS-B,nodata
2454758.59874981,-19044.8205831309,0.4359360423668,HARPS-B,nodata
2456815.90508918,-19043.1184964125,0.3886015081377,HARPS-B,nodata
2456815.91045997,-19043.701606419203,0.3987517937269,HARPS-B,nodata
2456829.91620333,-19042.7734037621,0.2752831280832,HARPS-B,nodata
2456829.94039474,-19044.0121361816,0.2829470875343,HARPS-B,nodata
2456833.94244592,-19042.8560511914,0.2927842193089,HARPS-B,nodata
2456895.75089049,-19042.870919194,0.373829236177,HARPS-B,nodata
2456895.75634177,-19044.0790077611,0.3592975862494,HARPS-B,nodata
2456903.77778671,-19043.3348698324,0.3347088415845,HARPS-B,nodata
2457182.81619964,-19050.373973841557,0.4281014855529103,HARPS-A,nodata
2457182.82018143,-19051.27760045136,0.44601817666361027,HARPS-A,nodata
2457182.82407062,-19050.58471325976,0.4215066541063103,HARPS-A,nodata
2457184.84203555,-19049.82159445086,0.32519170193151026,HARPS-A,nodata
2457200.89949421,-19048.58913118406,0.35115486468421026,HARPS-A,nodata
2457203.85742308,-19048.19411085016,0.5511017071433103,HARPS-A,nodata
2457203.86294423,-19048.48352511026,0.5475433954038103,HARPS-A,nodata
2457256.72728258,-19046.714989820357,0.3671091142594103,HARPS-A,nodata
2457260.78615926,-19045.529788884258,0.4638513435268103,HARPS-A,nodata
2457260.79166841,-19044.480784550662,0.45699973336891025,HARPS-A,nodata
2457275.74146472,-19045.60533830896,0.5245630834490103,HARPS-A,nodata
2457277.59384043,-19043.990935961458,0.27908382252511027,HARPS-A,nodata
2457291.70382328,-19045.36053276536,0.3256662296027103,HARPS-A,nodata
2457319.63680222,-19046.47317600966,0.4472512762881102,HARPS-A,nodata
2457319.64241518,-19047.06051750336,0.4440861213257103,HARPS-A,nodata
2457325.55869683,-19045.59361401066,0.3521528191757103,HARPS-A,nodata
2457325.56430977,-19044.88465461386,0.3662364241846103,HARPS-A,nodata
2457354.56704028,-19047.19655391166,0.3173671985947103,HARPS-A,nodata
2457357.56478456,-19040.36436038426,0.27258895694991025,HARPS-A,nodata
2457365.50976083,-19047.16712212336,0.3169956374928103,HARPS-A,nodata
2457365.51537381,-19047.468287266758,0.3257729115797103,HARPS-A,nodata
2457370.52304215,-19047.358992282858,0.2702782507317103,HARPS-A,nodata
2457512.87199889,-19048.18049837396,0.43176330921751027,HARPS-A,nodata
2457518.89460298,-19048.47044837906,0.3828043194130103,HARPS-A,nodata
2457518.90012429,-19048.43233047166,0.4356014250185103,HARPS-A,nodata
2457522.91282097,-19047.098776870258,0.3515511179123102,HARPS-A,nodata
2457526.86774472,-19047.25888496616,0.3387575857384103,HARPS-A,nodata
2457529.93851616,-19047.891880426658,0.3439921002415103,HARPS-A,nodata
2457534.82980781,-19049.95696772236,0.4309929970883103,HARPS-A,nodata
2457534.83537541,-19050.52021673996,0.4380994577496102,HARPS-A,nodata
2457536.86388865,-19047.00090685116,0.3528911060123103,HARPS-A,nodata
2457567.73776452,-19048.32959721276,0.3480925004927102,HARPS-A,nodata
2457567.74291529,-19049.07053153136,0.33877308781041027,HARPS-A,nodata
2457568.78117026,-19045.82652779486,0.3012685549431103,HARPS-A,nodata
2457569.77075233,-19048.78800409746,0.3598137487863103,HARPS-A,nodata
2457569.77576419,-19048.51517281696,0.3642933868436103,HARPS-A,nodata
2457581.79240284,-19048.44077542346,0.4498126118135103,HARPS-A,nodata
2457583.77851454,-19049.03822445186,0.4373774473875103,HARPS-A,nodata
2457604.63006954,-19046.895621531858,0.27742379934161027,HARPS-A,nodata
2457606.78813394,-19046.716962482158,0.4164119758442103,HARPS-A,nodata
2457608.83406137,-19047.363505204354,0.2972196769113103,HARPS-A,nodata
2457613.80917174,-19045.455858090365,0.3749181303306103,HARPS-A,nodata
2457613.81446108,-19045.549218917356,0.36821068504911025,HARPS-A,nodata
2457621.87933647,-19047.80882178326,0.40761614823561026,HARPS-A,nodata
2457623.85996537,-19047.99771384646,0.3307362225854103,HARPS-A,nodata
2457624.85271398,-19045.671042104063,0.4099596466502103,HARPS-A,nodata
2457629.69993415,-19047.39749450146,0.8759100007274103,HARPS-A,nodata
