time,mnvel,errvel,tel,svalue
2452941.58970388,23298.5391615665,0.5639732820971,HARPS-B,nodata
2453229.79110984,23294.0474499432,0.5051046785657,HARPS-B,nodata
2453230.77892872,23294.7802185724,0.4543460040195999,HARPS-B,nodata
2453232.75283843,23296.4021322141,1.0387281755655,HARPS-B,nodata
2453264.70314166,23292.0120074911,0.3902598093298,HARPS-B,nodata
2453269.71349084,23296.0453115061,0.9156151432358,HARPS-B,nodata
2453271.70930177,23294.0944678606,0.5455675906101,HARPS-B,nodata
2453272.69181865,23294.9968647013,0.4871752304192,HARPS-B,nodata
2453274.73222816,23294.5025257715,0.5628992434643,HARPS-B,nodata
2453292.61231309,23297.5011188381,0.4745840145136,HARPS-B,nodata
2453294.63239984,23296.1274116293,0.5808197517711999,HARPS-B,nodata
2453295.6394331,23293.815584566102,0.4402450428099,HARPS-B,nodata
2453311.58268663,23291.7840855752,0.3334738615244,HARPS-B,nodata
2453312.59441,23293.0992742824,0.8090922617455,HARPS-B,nodata
2453314.61660584,23294.0103931475,0.3709351793916999,HARPS-B,nodata
2453315.60396655,23293.9651805385,0.4050690933125,HARPS-B,nodata
2453950.87150889,23295.5504693861,0.4392823484953,HARPS-B,nodata
2454312.78687162,23295.2014066036,0.4450694833479,HARPS-B,nodata
2454700.82851759,23296.710735864,0.3780314367098,HARPS-B,nodata
2454703.83898331,23300.1997103118,0.4639584474841,HARPS-B,nodata
2454707.79074556,23296.1896546711,0.5149716294955999,HARPS-B,nodata
2454708.77206292,23295.620109805,0.4007360588997,HARPS-B,nodata
2454736.6564723,23295.0832736726,0.4635448320274999,HARPS-B,nodata
2454738.71019711,23296.8776489172,0.6136284495539001,HARPS-B,nodata
2454743.63699111,23295.713519295903,0.3702167903093,HARPS-B,nodata
2454746.64654279,23296.0728986912,0.3349141812869,HARPS-B,nodata
2454754.67836343,23295.5467758177,0.3910391003641,HARPS-B,nodata
2455020.88630586,23295.3999617122,0.3194497626673,HARPS-B,nodata
2455021.89544817,23294.5326672106,0.4277773949874,HARPS-B,nodata
2455023.91124144,23295.9080467921,0.3916906381694,HARPS-B,nodata
2455024.89212742,23296.6932029092,0.4378194997642999,HARPS-B,nodata
2455025.7585634,23296.4016466989,0.5972842154282,HARPS-B,nodata
2455036.80907724,23294.4833815985,0.3899881316202,HARPS-B,nodata
2455037.92166687,23295.5036059172,0.3784344576311,HARPS-B,nodata
2455038.8454422,23292.8190492573,0.3638621941649,HARPS-B,nodata
2455064.7735654,23296.2594412754,0.3306625928429,HARPS-B,nodata
2455067.7603438,23294.3116549558,0.3732963132126,HARPS-B,nodata
2455069.78663497,23295.6344419931,0.426110134383,HARPS-B,nodata
2455072.76567557,23294.591625028,0.4294541850798,HARPS-B,nodata
2455075.6835145,23297.0208813856,0.6941252271896999,HARPS-B,nodata
2455075.6889658,23296.6123944482,0.6802630827075,HARPS-B,nodata
2455077.71586289,23294.340921552903,0.6260224379106,HARPS-B,nodata
2455077.72168454,23296.6301423453,0.762446089546,HARPS-B,nodata
2455096.6875934,23295.9579248434,0.3989195982302,HARPS-B,nodata
2455098.64361294,23296.7138735916,0.3707800735111999,HARPS-B,nodata
2455100.64405957,23295.7303790433,0.3970521450321,HARPS-B,nodata
2455103.60558052,23292.2786154083,0.6969249187359,HARPS-B,nodata
2455105.63651385,23295.300648016902,0.4452090742929,HARPS-B,nodata
2455106.62776155,23295.50039888,0.4261510897463,HARPS-B,nodata
2455152.66717163,23296.146761796903,0.5476099210244999,HARPS-B,nodata
2455158.56349224,23297.3208513468,0.4320345892528,HARPS-B,nodata
2455162.57878197,23296.4083585615,0.4075031380156,HARPS-B,nodata
2455846.63924186,23298.2418940984,0.4996046814429999,HARPS-B,nodata
2455850.63487491,23296.151510830503,0.4027323864128,HARPS-B,nodata
2455851.62996509,23297.0131543151,0.3786447758808999,HARPS-B,nodata
2455852.62368894,23296.9444381814,0.518721448966,HARPS-B,nodata
2456069.93464117,23296.5274355388,0.4438258230133,HARPS-B,nodata
2456070.93518624,23296.8317302917,0.4138625662124,HARPS-B,nodata
2456071.93681921,23296.4348812919,0.5279800936904,HARPS-B,nodata
2456075.95230826,23287.1882052363,0.5657813478039,HARPS-B,nodata
2456076.93834887,23295.7229704757,0.5529356328367999,HARPS-B,nodata
2456077.93635765,23295.6186533473,0.5835817905546,HARPS-B,nodata
2456162.74060965,23298.8488226398,1.1693516418691,HARPS-B,nodata
2456164.77397449,23299.184269317306,0.588648936617,HARPS-B,nodata
2456165.75161608,23297.4004046306,0.5525383302171,HARPS-B,nodata
2456485.84576098,23287.077195822298,0.4462771120375999,HARPS-B,nodata
2456486.80788378,23286.5621652637,0.4365371320564,HARPS-B,nodata
2456487.81094479,23287.796117555,0.3923587347371,HARPS-B,nodata
2456488.83376251,23288.8663724219,0.4332658500148,HARPS-B,nodata
2456489.79801217,23297.3913695716,0.4778256749624,HARPS-B,nodata
2456490.80567683,23295.2132911382,0.4741442729121,HARPS-B,nodata
2456557.69814166,23297.7675099342,1.3918849893076,HARPS-B,nodata
2456558.68210662,23296.3106077417,0.4505017448568,HARPS-B,nodata
2456559.70950629,23298.1931716023,0.5423005063267,HARPS-B,nodata
2456560.68664085,23297.9397793233,0.3856993302611,HARPS-B,nodata
2456619.53630219,23298.3943407631,0.6062205946331,HARPS-B,nodata
2456621.52664478,23295.7275042597,0.5629108453344001,HARPS-B,nodata
2456637.51847834,23296.6838277153,0.4246416258088999,HARPS-B,nodata
2456638.54903472,23296.3620879714,0.4042694570433,HARPS-B,nodata
2456639.53483765,23296.4902570352,0.4267606047695,HARPS-B,nodata
2456640.53689005,23297.2099339956,0.5490101066224999,HARPS-B,nodata
2456641.54825952,23296.5740146281,0.5805135709002,HARPS-B,nodata
2456830.9167185,23296.1369677516,0.5257491445656,HARPS-B,nodata
2456833.92986528,23298.8717249994,0.5253282562825,HARPS-B,nodata
2456850.83139173,23298.616680567,0.5627798603557,HARPS-B,nodata
2456850.90632541,23299.1337183006,0.6329449544702,HARPS-B,nodata
2456851.85026476,23299.3841930448,0.4208705593526,HARPS-B,nodata
2456852.81643793,23295.6707502959,0.6657679015858,HARPS-B,nodata
2456853.89982539,23299.3416790822,0.932949967835,HARPS-B,nodata
2456854.90000254,23298.0824725038,0.6066009714061,HARPS-B,nodata
2456855.84477155,23295.7740529124,0.5711777529631,HARPS-B,nodata
2456856.83153191,23294.882726230506,0.5766664522243999,HARPS-B,nodata
2456857.90601423,23296.1168787045,0.7197681282197,HARPS-B,nodata
2456862.89576918,23297.4907658801,0.4761200710556,HARPS-B,nodata
2456870.82214796,23295.6906972032,0.5027704598818,HARPS-B,nodata
2456874.87168923,23297.370564924,0.4829760204945,HARPS-B,nodata
2456895.77643776,23297.331489698903,0.4793605393283,HARPS-B,nodata
2456904.69365887,23296.5804600875,0.4634000972762,HARPS-B,nodata
2456906.68339753,23295.4494411709,0.99520586184,HARPS-B,nodata
2456907.69622191,23297.0076281693,0.5615914060494,HARPS-B,nodata
2456916.79290924,23294.2898856424,0.6984182225461,HARPS-B,nodata
2456919.77375422,23295.361943375698,0.8920882813231,HARPS-B,nodata
2456943.75204502,23296.0545908154,0.4757219843579,HARPS-B,nodata
2456944.76645303,23294.6270010876,1.200868070044,HARPS-B,nodata
2456960.62729978,23298.3222232,0.4707333003546,HARPS-B,nodata
2456961.57908646,23297.9293354828,0.4087563621,HARPS-B,nodata
2456963.57029159,23297.6930022677,0.4151985992254,HARPS-B,nodata
2456965.59638869,23295.8283631518,0.3803605405426,HARPS-B,nodata
2456966.61094706,23298.1253878109,0.5518862200611,HARPS-B,nodata
2457018.52650749,23296.0924209981,0.4040400830295,HARPS-B,nodata
2457199.93415546,23292.71970230772,0.3829897370673575,HARPS-A,nodata
2457202.90906254,23292.99375669422,0.5279455574743576,HARPS-A,nodata
2457226.82237299,23296.10328498902,0.4337865308578575,HARPS-A,nodata
2457227.83551704,23296.54317791672,0.36953221846475753,HARPS-A,nodata
2457228.809851,23296.60641165632,0.5298481663652574,HARPS-A,nodata
2457229.82372205,23297.56197099492,0.34157955919605754,HARPS-A,nodata
2457230.81673494,23297.05883507432,0.3724417196834575,HARPS-A,nodata
2457232.80006063,23299.38725567812,0.6146414791993575,HARPS-A,nodata
2457255.74430434,23298.52327655522,0.4476014272107575,HARPS-A,nodata
2457260.80136995,23299.10611821532,0.5403743558333575,HARPS-A,nodata
2457282.78782591,23299.19883265342,0.5423331259778574,HARPS-A,nodata
2457283.70281733,23298.384157061526,0.35519642081275754,HARPS-A,nodata
2457291.75214174,23300.41578994502,0.44347601510995743,HARPS-A,nodata
2457293.65204592,23298.375811147118,0.3896095434069575,HARPS-A,nodata
2457366.55237602,23298.737742630223,0.46192331508105755,HARPS-A,nodata
2457370.56312727,23298.90858762562,0.34971871707745755,HARPS-A,nodata
2457372.53847335,23295.76458229922,0.34318345043505755,HARPS-A,nodata
2457518.90973938,23294.76109376212,0.5334964167177575,HARPS-A,nodata
2457523.88566956,23290.05674822222,0.6463925404636576,HARPS-A,nodata
2457568.79133643,23296.18117718222,0.4137066594335575,HARPS-A,nodata
2457569.79531261,23297.43905815782,0.37533587795995754,HARPS-A,nodata
2457581.80499467,23294.62446580682,0.6273914056967574,HARPS-A,nodata
2457583.82457828,23294.362939697723,0.6546398445894576,HARPS-A,nodata
2457586.80986467,23297.429797795317,0.36012447545005744,HARPS-A,nodata
2457587.84362847,23295.636344480023,0.4861115868857575,HARPS-A,nodata
2457588.85931186,23297.96026049132,0.48233916626515744,HARPS-A,nodata
