time,mnvel,errvel,tel,svalue
2455983.87576651,1254.73330034252,0.9331864671808,HARPS-B,nodata
2455984.85786337,1252.75468499935,1.0765145998265,HARPS-B,nodata
2455985.85166182,1252.45725362107,0.9649267771288,HARPS-B,nodata
2455986.87231354,1253.56197060923,0.9938485082388,HARPS-B,nodata
2456042.62854487,1258.30865364935,1.1822884747206,HARPS-B,nodata
2456046.75246848,1255.7846177767,1.5196047538113,HARPS-B,nodata
2456047.79316449,1255.01267781013,1.0667617993023,HARPS-B,nodata
2456048.80623149,1254.84233684879,1.0271760257307,HARPS-B,nodata
2456300.86637575,1247.8060847486402,1.0195153255707,HARPS-B,nodata
2456301.83524661,1249.34878417197,1.1656858193745,HARPS-B,nodata
2456375.81375898,1245.17677307843,0.8506008548856999,HARPS-B,nodata
2456376.85878275,1249.48283109548,0.9457381793397,HARPS-B,nodata
2456377.7558457,1244.66246682112,0.9940633665558,HARPS-B,nodata
2456378.7430628,1245.159639458,1.0139843341238,HARPS-B,nodata
2456379.77212101,1242.90797571752,0.9591955044165,HARPS-B,nodata
2456380.77432459,1245.39446295098,0.8741745234667,HARPS-B,nodata
2456381.772684,1246.84149475378,0.814432347049,HARPS-B,nodata
2456484.55514629,1248.40352146644,0.9660438785194,HARPS-B,nodata
2456485.56989639,1249.60283980848,1.0150367519,HARPS-B,nodata
2456487.5652776,1249.31066808712,0.8532214179848,HARPS-B,nodata
2456488.54822341,1250.7622006960598,0.9549600719524,HARPS-B,nodata
2456489.53769598,1256.96978384977,1.1447946887319,HARPS-B,nodata
2456708.80804387,1256.89954495255,1.0502736267267,HARPS-B,nodata
2456709.82927988,1254.15058507666,1.4067030708554,HARPS-B,nodata
2456710.8269368,1258.79294027897,1.2483002178118,HARPS-B,nodata
2456711.80101463,1257.09155070042,1.2837259907007998,HARPS-B,nodata
2456850.53875184,1256.95985490757,1.3945937363731,HARPS-B,nodata
2456851.59721308,1255.91598836981,1.483159626835,HARPS-B,nodata
2456852.57164175,1256.39565435757,1.3783103991991,HARPS-B,nodata
2456855.58294963,1257.68438277189,1.2598687391539,HARPS-B,nodata
2456856.55065259,1258.40974513457,1.0306904032992,HARPS-B,nodata
2457025.79937601,1255.64688694629,1.3120755251131,HARPS-B,nodata
2457025.85879076,1254.16807089133,1.0933279938932,HARPS-B,nodata
2457026.86222108,1253.98493354887,1.04494156777,HARPS-B,nodata
2457028.8586779,1255.77083467178,1.1735429032872,HARPS-B,nodata
2457226.56087032,1248.5919071786595,0.9951710721627571,HARPS-A,nodata
2457227.53935745,1254.7091876331895,0.7449049812660571,HARPS-A,nodata
2457228.50134125,1250.8023893494894,0.7721794979677572,HARPS-A,nodata
2457228.58842818,1248.7611910451994,0.9385744648642573,HARPS-A,nodata
2457229.48290638,1254.7761253339695,0.6233410853075572,HARPS-A,nodata
2457230.49026756,1252.4066348475694,0.7714768868220572,HARPS-A,nodata
2457230.61575371,1251.1070830700194,0.9257996413724572,HARPS-A,nodata
2457232.5191201,1252.4937081589894,1.688763201275857,HARPS-A,nodata
2457495.77064161,1252.9776998093794,0.9436063151620571,HARPS-A,nodata
2457495.88586397,1254.3159493453095,1.1387440249832572,HARPS-A,nodata
2457498.71716758,1253.3877305327094,0.6639105193854571,HARPS-A,nodata
2457498.77290925,1255.8756367487395,0.6806204616687572,HARPS-A,nodata
2457507.80975438,1259.9636747469694,0.9322145555214572,HARPS-A,nodata
2457508.83189715,1262.7421853287992,0.8019402151195572,HARPS-A,nodata
2457511.82148708,1254.5214802451794,0.7897167737532572,HARPS-A,nodata
2457559.66155565,1253.9237488273295,0.8499463135047571,HARPS-A,nodata
2457560.5005477,1254.6226338561894,0.7199013868497572,HARPS-A,nodata
2457587.5753534,1253.9846778886495,1.153135804004957,HARPS-A,nodata
2457764.84053354,1251.9875526204894,0.6112301789864572,HARPS-A,nodata
2457807.87096428,1250.5989660636894,0.8662933139331572,HARPS-A,nodata
2457808.83477421,1250.9084712775793,1.632596795086257,HARPS-A,nodata
2457809.7609761,1252.0082494755995,0.8055208690761572,HARPS-A,nodata
2458608.6413356,1253.1598295809194,0.9767478029359571,HARPS-A,nodata
2458609.62164176,1249.2767622111294,1.065233312121157,HARPS-A,nodata
2458619.62512496,1251.5053313327994,1.2534659191862572,HARPS-A,nodata
2458619.68360742,1250.5289490204495,1.2283266797032573,HARPS-A,nodata
2458619.76236718,1249.5943680387995,1.563077303507157,HARPS-A,nodata
2458620.57518364,1244.5030673617193,2.2117677778200573,HARPS-A,nodata
2458620.63555255,1248.9441822451395,2.090502575838957,HARPS-A,nodata
2458620.71460154,1247.7798131804495,1.549114061169257,HARPS-A,nodata
2458621.62351382,1252.7798230682192,1.4217042377835571,HARPS-A,nodata
2458622.57365063,1253.1605360542894,0.7735960703821572,HARPS-A,nodata
2458623.57234951,1251.9130512307995,1.478218127219657,HARPS-A,nodata
2458624.59049076,1256.8962982686394,1.4116926751950571,HARPS-A,nodata
2458625.59758917,1255.6470999921496,1.4222333698926573,HARPS-A,nodata
