time,mnvel,errvel,tel,svalue
2455983.67847905,9249.69976144871,0.3867004917968,HARPS-B,nodata
2455984.6633992,9247.89659615213,0.4146380988179,HARPS-B,nodata
2455986.68060524,9248.3677870238,0.4531706594041,HARPS-B,nodata
2456047.47381844,9256.11711054442,0.5803376429801,HARPS-B,nodata
2456048.4574378,9253.85084720862,0.466852415092,HARPS-B,nodata
2456298.77088118,9241.55701093439,0.4488609583753,HARPS-B,nodata
2456299.75348808,9243.67772264338,0.5509039738091001,HARPS-B,nodata
2456300.72230829,9245.34562881818,0.6583362439075,HARPS-B,nodata
2456301.68840691,9243.55496728737,0.6127471282508,HARPS-B,nodata
2456376.62479244,9247.500740563391,0.556788739792,HARPS-B,nodata
2456377.60942782,9243.51700191842,0.4417318779818,HARPS-B,nodata
2456378.54061818,9244.79832558131,0.4681011861529,HARPS-B,nodata
2456379.56050363,9246.10295676688,0.4762234866947999,HARPS-B,nodata
2456380.54518322,9244.81004780745,0.4312292968180999,HARPS-B,nodata
2456381.58087601,9242.82682076757,0.4695234882961,HARPS-B,nodata
2456637.82522942,9252.88961331838,0.4839966050939,HARPS-B,nodata
2456638.827391,9250.69544081421,0.3818289852529,HARPS-B,nodata
2456639.81242051,9249.74964930158,0.4200470305484,HARPS-B,nodata
2456640.79528422,9250.42867003367,0.472342469858,HARPS-B,nodata
2456641.80798644,9251.9874335904,0.5877807284261001,HARPS-B,nodata
2456643.81098944,9251.86462637874,0.4454789982565,HARPS-B,nodata
2456708.66064187,9252.7112034597,0.432386131934,HARPS-B,nodata
2456709.68379734,9251.79771095346,0.5063208536010999,HARPS-B,nodata
2456710.6698814,9252.2907736978,0.4936497306647,HARPS-B,nodata
2456711.66756061,9252.35093746292,0.5391271868051,HARPS-B,nodata
2456965.87978107,9251.25888945113,0.3905233482893,HARPS-B,nodata
2456966.88151115,9253.36014328361,0.4576764081183,HARPS-B,nodata
2457025.72302605,9251.10079595136,0.3914178017613,HARPS-B,nodata
2457026.74325576,9248.53022011266,0.4225383679647,HARPS-B,nodata
2457507.48992482,9255.832722866764,0.6321940219988895,HARPS-A,nodata
2457763.74953453,9248.949084552834,0.3254856464548896,HARPS-A,nodata
2457807.64787606,9249.274416499824,0.3967563842474896,HARPS-A,nodata
2457808.60238459,9246.285225994394,0.6418919238830896,HARPS-A,nodata
2457809.62071923,9244.596383409564,0.3900962190610896,HARPS-A,nodata
