time,mnvel,errvel,tel,svalue
2452937.68382082,7024.81401469449,0.4754770639925,HARPS-B,nodata
2452940.72785388,7025.28914961703,0.5156409471301,HARPS-B,nodata
2453001.57460928,7026.32231798869,0.6575294910777,HARPS-B,nodata
2453946.94185585,7023.70734683156,0.7079473042387999,HARPS-B,nodata
2454048.73334619,7021.68452836674,0.3571594526791,HARPS-B,nodata
2454117.60368529,7025.69477076981,0.6836231680357999,HARPS-B,nodata
2454117.60941397,7025.31601363719,0.6976872086201,HARPS-B,nodata
2454117.61376545,7025.14727742542,0.6487714352501,HARPS-B,nodata
2454675.90855289,7020.06188383831,0.4055918202674,HARPS-B,nodata
2454677.93378211,7018.9283955296605,0.3453173043695,HARPS-B,nodata
2454678.89234711,7018.33914305736,0.3331457747915,HARPS-B,nodata
2454681.9319103,7021.241640694951,0.3659495485649,HARPS-B,nodata
2454682.93469201,7019.604978808639,0.32731287506,HARPS-B,nodata
2454683.92954474,7017.92647645516,0.3132936949153,HARPS-B,nodata
2455065.88497816,7018.3122253652,0.3726763150577,HARPS-B,nodata
2455070.85580851,7016.3038490054205,0.3751400599493,HARPS-B,nodata
2455823.82718572,7016.16627151398,0.4655148300894,HARPS-B,nodata
2455829.78135746,7013.70989440961,0.3178986973564,HARPS-B,nodata
2455835.72834661,7018.94234133671,0.3947214844259,HARPS-B,nodata
2455838.72066233,7018.162431636571,0.7062399070964,HARPS-B,nodata
2455842.77757688,7018.4194307759,0.4351882707241,HARPS-B,nodata
2455846.81520961,7015.94262608161,0.4313070427827,HARPS-B,nodata
2455850.80688129,7014.33331207106,0.3942656702038,HARPS-B,nodata
2455851.79575905,7014.53799379093,0.3140684458775,HARPS-B,nodata
2455852.79133695,7016.78201126696,0.5242944336197,HARPS-B,nodata
2456164.93795548,7017.29037042548,0.4091871806568,HARPS-B,nodata
2456165.93599617,7018.7804742954495,0.4345309858175,HARPS-B,nodata
2456187.77000369,7014.15340686014,0.8356019573369999,HARPS-B,nodata
2456195.79006719,7013.69716863341,0.4161353709447,HARPS-B,nodata
2456199.7751453,7012.2524129863405,0.5311320043313,HARPS-B,nodata
2456299.62829346,7004.300483499929,0.483677451296,HARPS-B,nodata
2456300.59620144,7006.0091752833,0.298166365681,HARPS-B,nodata
2456327.55039907,7016.08910310657,0.3939073074077,HARPS-B,nodata
2456486.92110103,7006.30725498483,0.3675956271677,HARPS-B,nodata
2456487.92992058,7005.211332739939,0.3247021559724,HARPS-B,nodata
2456489.91494258,7011.34394188538,0.4213908608754,HARPS-B,nodata
2456490.93156493,7012.17747289672,0.3415202560175,HARPS-B,nodata
2456558.86893125,7013.45663438271,0.3338490916272,HARPS-B,nodata
2456559.87316272,7013.095112902361,0.3548709111992,HARPS-B,nodata
2456560.85234546,7013.86954206817,0.3116299826945,HARPS-B,nodata
2456624.56920316,7013.44006631128,0.335489790212,HARPS-B,nodata
2456637.66022544,7013.40349902973,0.3364298858154,HARPS-B,nodata
2456638.68039955,7011.95782108955,0.3801569039692,HARPS-B,nodata
2456639.66445186,7012.62368446232,0.3466283396985,HARPS-B,nodata
2456640.64920903,7013.96844392021,0.3628747226125,HARPS-B,nodata
2456641.65861642,7013.733201751031,0.3350922613711,HARPS-B,nodata
2456643.66544941,7011.71106454474,0.5018977662712999,HARPS-B,nodata
2456708.52624129,7012.43853801952,0.3858893399141,HARPS-B,nodata
2456709.54320733,7013.96591119704,0.3908635384881,HARPS-B,nodata
2456710.53575462,7011.73529458577,0.4164590768379,HARPS-B,nodata
2456711.53514223,7011.78193987835,0.3435205258751,HARPS-B,nodata
2456852.91631046,7010.31415633444,0.5414722926596,HARPS-B,nodata
2456855.92007261,7013.67073051843,0.520349941641,HARPS-B,nodata
2456856.92476138,7012.74798649948,0.5198839230591,HARPS-B,nodata
2456904.83079892,7012.03161739783,0.4293584785647,HARPS-B,nodata
2456906.80635626,7012.124264254359,0.4858309474839,HARPS-B,nodata
2456907.81901976,7011.07092217642,0.396062875938,HARPS-B,nodata
2456960.77653956,7011.53302146292,0.3238460253505,HARPS-B,nodata
2456961.74396143,7010.45315176869,0.3826977805024,HARPS-B,nodata
2456963.7182801,7011.801852380379,0.316420704429,HARPS-B,nodata
2456964.79548912,7011.44683260688,0.3345294332861,HARPS-B,nodata
2456965.69865771,7009.449990500029,0.2816633962388,HARPS-B,nodata
2456966.75762289,7011.28740027729,0.4150231173638,HARPS-B,nodata
2457025.59694907,7009.70273256592,0.4287717048975,HARPS-B,nodata
2457026.63235466,7012.31383314695,0.3522936149821,HARPS-B,nodata
2457027.6082966,7010.26928111894,0.4280909782388999,HARPS-B,nodata
2457228.89391905,7016.312333277012,0.31898688684160387,HARPS-A,nodata
2457230.91193606,7016.685709274781,0.3004115274392039,HARPS-A,nodata
2457232.89688373,7016.4660441226115,0.4778512790901039,HARPS-A,nodata
2457282.90185976,7017.254880467671,0.4669352124521039,HARPS-A,nodata
2457283.86555189,7018.019230699241,0.3323311816437038,HARPS-A,nodata
2457588.94333153,7013.895754436971,0.38556931481990386,HARPS-A,nodata
2457763.65705756,7014.141003250621,0.3673743422010039,HARPS-A,nodata
2457808.51384728,7014.034852431231,0.759335615452204,HARPS-A,nodata
2457809.50455637,7011.449270331232,0.3920820358537039,HARPS-A,nodata
2458047.66241746,7010.9381110598715,0.45901004676740387,HARPS-A,nodata
