time,mnvel,errvel,tel,svalue
2456048.72588737,-38832.3699971802,0.5361108280714,HARPS-B,nodata
2456048.73087579,-38831.9044509459,0.5852907094642,HARPS-B,nodata
2456165.50452628,-38830.87862178,0.5799851670781,HARPS-B,nodata
2456165.50952592,-38828.6537280995,0.6145228997550001,HARPS-B,nodata
2456375.8640257,-38839.9597841235,0.4506229517481,HARPS-B,nodata
2456375.86902594,-38839.5059143621,0.4374825689350999,HARPS-B,nodata
2456376.82983551,-38838.0947627835,0.4791860629337,HARPS-B,nodata
2456376.83478945,-38841.5434092107,0.5004368927518,HARPS-B,nodata
2456377.81964999,-38839.2249520287,0.4801304535198,HARPS-B,nodata
2456377.82460392,-38841.5784535773,0.4795906288317,HARPS-B,nodata
2456378.7933515,-38842.9368959022,0.4893972653928999,HARPS-B,nodata
2456378.79835172,-38842.943284295405,0.4950151372444999,HARPS-B,nodata
2456379.82593178,-38842.329647156905,0.4819670843439,HARPS-B,nodata
2456379.83103617,-38841.4168191503,0.4906687631425,HARPS-B,nodata
2456380.82782663,-38839.7641815642,0.4459941282973,HARPS-B,nodata
2456380.83293102,-38838.4677260047,0.4737784238174,HARPS-B,nodata
2456381.82814616,-38841.2545822296,0.4223607083319,HARPS-B,nodata
2456381.83306534,-38841.0418904392,0.4293647696446,HARPS-B,nodata
2456484.56777693,-38841.8023385661,0.5521471184467001,HARPS-B,nodata
2456484.5724988,-38838.3494494497,0.5199810617585999,HARPS-B,nodata
2456485.55227512,-38841.5133722229,0.5581025055654,HARPS-B,nodata
2456485.55708958,-38843.1995468319,0.5596801126974,HARPS-B,nodata
2456486.56644658,-38834.607390428406,0.4814649055887,HARPS-B,nodata
2456486.57149249,-38834.262761130805,0.4868195699562,HARPS-B,nodata
2456487.52138597,-38836.9414786614,0.497781771013,HARPS-B,nodata
2456487.52629301,-38836.837842599205,0.4777575361364999,HARPS-B,nodata
2456488.53068429,-38837.2215924445,0.5305484188596,HARPS-B,nodata
2456488.5357302,-38838.9982890956,0.5042710585851999,HARPS-B,nodata
2456489.51963656,-38831.8576497351,0.619624912652,HARPS-B,nodata
2456489.52457831,-38831.320382468,0.6322677666234999,HARPS-B,nodata
2456490.53121405,-38832.8494279242,0.4806187603315,HARPS-B,nodata
2456490.53635254,-38830.5746813266,0.4709351555557,HARPS-B,nodata
2456708.85906883,-38831.5532401422,0.503234901279,HARPS-B,nodata
2456708.86411551,-38834.50005947981,0.4964955462899,HARPS-B,nodata
2456709.88021091,-38832.5165720728,0.5185657109949999,HARPS-B,nodata
2456709.88511869,-38834.7287012845,0.5023505851233999,HARPS-B,nodata
2456710.87784371,-38835.3392692305,0.5250213045443,HARPS-B,nodata
2456710.88279778,-38835.142856185696,0.5181118208170999,HARPS-B,nodata
2456711.85202511,-38835.351340477,0.5106352871067,HARPS-B,nodata
2456711.85701391,-38831.8794015831,0.5230168911891,HARPS-B,nodata
2456851.53229116,-38827.544855337896,0.6346206226267,HARPS-B,nodata
2456851.53714034,-38828.5821197526,0.5965323598052,HARPS-B,nodata
2456853.54068094,-38835.07519060629,2.4009796160398,HARPS-B,nodata
2456853.54461582,-38829.321630323495,2.6828054039041,HARPS-B,nodata
2456854.52650857,-38831.6499172718,0.8744429907122999,HARPS-B,nodata
2456854.53118414,-38829.7924016398,1.2020345219467,HARPS-B,nodata
2456855.52545983,-38831.7820971331,0.5115954931295,HARPS-B,nodata
2456855.53049416,-38829.8964365977,0.5590548851707,HARPS-B,nodata
2456856.51900606,-38829.727595706405,0.5613170034794001,HARPS-B,nodata
2456856.52392466,-38830.2244246685,0.6611741099531,HARPS-B,nodata
2457226.50138188,-38840.04934285247,0.46061202717331795,HARPS-A,nodata
2457226.50643935,-38841.53064520298,0.48078988039111786,HARPS-A,nodata
2457227.50905735,-38837.741171539376,0.39403687274301796,HARPS-A,nodata
2457227.51409167,-38838.06096934758,0.40840641586071796,HARPS-A,nodata
2457228.5148462,-38841.837583405075,0.47034875800671794,HARPS-A,nodata
2457228.51997311,-38840.50809582037,0.44049122505791793,HARPS-A,nodata
2457229.52191949,-38838.75267628417,0.395722809290418,HARPS-A,nodata
2457229.52690752,-38840.50291527587,0.381914287431418,HARPS-A,nodata
2457232.53298889,-38839.597203020174,1.188756120303418,HARPS-A,nodata
2457232.53737511,-38838.325728632175,0.830482936717118,HARPS-A,nodata
2457509.66362971,-38807.69616389727,1.8269480985409179,HARPS-A,nodata
2457509.67183571,-38795.28212895477,1.1716959121134178,HARPS-A,nodata
2457511.74742044,-38836.22182111897,0.37504531662431795,HARPS-A,nodata
2457511.75240884,-38834.31428006207,0.39248047727711793,HARPS-A,nodata
2457587.55704841,-38842.45125311758,0.593682717237118,HARPS-A,nodata
2457587.56208274,-38842.142233377774,0.538261490059218,HARPS-A,nodata
2457807.8825162,-38842.041630991465,0.47099093398541786,HARPS-A,nodata
2457807.88740082,-38838.821191912066,0.47732480549811795,HARPS-A,nodata
2457809.89893754,-38840.07206220817,0.49184907313981796,HARPS-A,nodata
